account_id,amount,payment_date,downpayment_amount,prev_account_id,global_amount,is_downpayment,prev_is_downpayment,downpayment,installments
nR4CaXTF,3900,1/29/2020,8900,nR4CaXTF,36200,more than downpayment,more than downpayment,0,3900
NS7FG8IL,6000,10/27/2019,9900,,6000,less than downpayment,,6000,0
NS7FG8IL,3900,11/3/2019,9900,NS7FG8IL,9900,equal to downpayment,less than downpayment,3900,0
NS7FG8IL,2600,12/31/2019,9900,NS7FG8IL,12500,more than downpayment,equal to downpayment,0,2600
NS7FG8IL,1300,1/14/2020,9900,NS7FG8IL,13800,more than downpayment,more than downpayment,0,1300
NS7FG8IL,450,1/23/2020,9900,NS7FG8IL,14250,more than downpayment,more than downpayment,0,450
NS7FG8IL,300,1/30/2020,9900,NS7FG8IL,14550,more than downpayment,more than downpayment,0,300
NS7FG8IL,1000,2/7/2020,9900,NS7FG8IL,15550,more than downpayment,more than downpayment,0,1000
NS7FG8IL,2150,2/8/2020,9900,NS7FG8IL,17700,more than downpayment,more than downpayment,0,2150
NS7FG8IL,130,2/9/2020,9900,NS7FG8IL,17830,more than downpayment,more than downpayment,0,130
NsdBTRwD,9900,6/11/2019,9900,,9900,equal to downpayment,,9900,0
NsdBTRwD,3900,6/26/2019,9900,NsdBTRwD,13800,more than downpayment,equal to downpayment,0,3900
NsdBTRwD,3400,7/25/2019,9900,NsdBTRwD,17200,more than downpayment,more than downpayment,0,3400
NsdBTRwD,3900,8/27/2019,9900,NsdBTRwD,21100,more than downpayment,more than downpayment,0,3900
NsdBTRwD,500,10/1/2019,9900,NsdBTRwD,21600,more than downpayment,more than downpayment,0,500
NsdBTRwD,3900,10/25/2019,9900,NsdBTRwD,25500,more than downpayment,more than downpayment,0,3900
NsdBTRwD,3900,11/26/2019,9900,NsdBTRwD,29400,more than downpayment,more than downpayment,0,3900
NsdBTRwD,3900,12/26/2019,9900,NsdBTRwD,33300,more than downpayment,more than downpayment,0,3900
NsdBTRwD,3900,2/3/2020,9900,NsdBTRwD,37200,more than downpayment,more than downpayment,0,3900
NSQD7RUP,1594,10/14/2019,1594,,1594,equal to downpayment,,1594,0
NSQD7RUP,3100,12/19/2019,1594,NSQD7RUP,4694,more than downpayment,equal to downpayment,0,3100
NSQD7RUP,3100,1/20/2020,1594,NSQD7RUP,7794,more than downpayment,more than downpayment,0,3100
NT97vet9,9900,6/3/2019,9900,,9900,equal to downpayment,,9900,0
nTvSAIUD,10000,8/14/2018,10000,,10000,equal to downpayment,,10000,0
nTvSAIUD,5000,9/12/2018,10000,nTvSAIUD,15000,more than downpayment,equal to downpayment,0,5000
nTvSAIUD,5000,9/26/2018,10000,nTvSAIUD,20000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,5000,10/17/2018,10000,nTvSAIUD,25000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,5000,11/15/2018,10000,nTvSAIUD,30000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,5000,12/15/2018,10000,nTvSAIUD,35000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,5000,1/18/2019,10000,nTvSAIUD,40000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,5000,2/14/2019,10000,nTvSAIUD,45000,more than downpayment,more than downpayment,0,5000
nTvSAIUD,4500,3/14/2019,10000,nTvSAIUD,49500,more than downpayment,more than downpayment,0,4500
nTvSAIUD,4500,4/10/2019,10000,nTvSAIUD,54000,more than downpayment,more than downpayment,0,4500
nTvSAIUD,4500,5/14/2019,10000,nTvSAIUD,58500,more than downpayment,more than downpayment,0,4500
nTvSAIUD,5000,6/14/2019,10000,nTvSAIUD,63500,more than downpayment,more than downpayment,0,5000
nTvSAIUD,500,6/20/2019,10000,nTvSAIUD,64000,more than downpayment,more than downpayment,0,500
NUGMLJFE,9900,6/29/2019,1999,,9900,more than downpayment,,1999,7901
NUGMLJFE,2000,10/10/2019,1999,NUGMLJFE,11900,more than downpayment,more than downpayment,0,2000
NUGMLJFE,2000,11/25/2019,1999,NUGMLJFE,13900,more than downpayment,more than downpayment,0,2000
NUGMLJFE,2000,1/28/2020,1999,NUGMLJFE,15900,more than downpayment,more than downpayment,0,2000
nvWKyx7G,8900,5/16/2019,8900,,8900,equal to downpayment,,8900,0
nvWKyx7G,3900,6/21/2019,8900,nvWKyx7G,12800,more than downpayment,equal to downpayment,0,3900
nvWKyx7G,3900,7/22/2019,8900,nvWKyx7G,16700,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,8/22/2019,8900,nvWKyx7G,20600,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,9/25/2019,8900,nvWKyx7G,24500,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,10/26/2019,8900,nvWKyx7G,28400,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,11/28/2019,8900,nvWKyx7G,32300,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,12/31/2019,8900,nvWKyx7G,36200,more than downpayment,more than downpayment,0,3900
nvWKyx7G,3900,2/7/2020,8900,nvWKyx7G,40100,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,8900,4/17/2019,8900,,8900,equal to downpayment,,8900,0
Nw0IVIYR,7800,6/14/2019,8900,Nw0IVIYR,16700,more than downpayment,equal to downpayment,0,7800
Nw0IVIYR,3900,7/4/2019,8900,Nw0IVIYR,20600,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,3900,8/20/2019,8900,Nw0IVIYR,24500,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,3900,9/11/2019,8900,Nw0IVIYR,28400,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,3900,10/14/2019,8900,Nw0IVIYR,32300,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,3900,11/10/2019,8900,Nw0IVIYR,36200,more than downpayment,more than downpayment,0,3900
Nw0IVIYR,3900,1/1/2020,8900,Nw0IVIYR,40100,more than downpayment,more than downpayment,0,3900
NW2QLFWJ,10000,10/18/2019,9900,,10000,more than downpayment,,9900,100
NW2QLFWJ,5000,11/28/2019,9900,NW2QLFWJ,15000,more than downpayment,more than downpayment,0,5000
NW2QLFWJ,5000,12/24/2019,9900,NW2QLFWJ,20000,more than downpayment,more than downpayment,0,5000
NW2QLFWJ,4000,1/27/2020,9900,NW2QLFWJ,24000,more than downpayment,more than downpayment,0,4000
NWE1ADYX,6500,10/10/2019,9900,,6500,less than downpayment,,6500,0
NWE1ADYX,3400,10/11/2019,9900,NWE1ADYX,9900,equal to downpayment,less than downpayment,3400,0
NWE1ADYX,3900,12/6/2019,9900,NWE1ADYX,13800,more than downpayment,equal to downpayment,0,3900
NWE1ADYX,3900,1/9/2020,9900,NWE1ADYX,17700,more than downpayment,more than downpayment,0,3900
NWE1ADYX,1200,2/6/2020,9900,NWE1ADYX,18900,more than downpayment,more than downpayment,0,1200
NWYKIXL9,10000,6/29/2019,8900,,10000,more than downpayment,,8900,1100
NWYKIXL9,3900,8/8/2019,8900,NWYKIXL9,13900,more than downpayment,more than downpayment,0,3900
NWYKIXL9,3900,9/6/2019,8900,NWYKIXL9,17800,more than downpayment,more than downpayment,0,3900
NWYKIXL9,5000,10/4/2019,8900,NWYKIXL9,22800,more than downpayment,more than downpayment,0,5000
NWYKIXL9,3900,11/7/2019,8900,NWYKIXL9,26700,more than downpayment,more than downpayment,0,3900
NWYKIXL9,3900,12/7/2019,8900,NWYKIXL9,30600,more than downpayment,more than downpayment,0,3900
NWYKIXL9,3900,1/4/2020,8900,NWYKIXL9,34500,more than downpayment,more than downpayment,0,3900
NWYKIXL9,3900,2/5/2020,8900,NWYKIXL9,38400,more than downpayment,more than downpayment,0,3900
NX2lew2O,10000,11/7/2018,10000,,10000,equal to downpayment,,10000,0
NX2lew2O,4500,12/3/2018,10000,NX2lew2O,14500,more than downpayment,equal to downpayment,0,4500
NX2lew2O,4500,1/7/2019,10000,NX2lew2O,19000,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,2/6/2019,10000,NX2lew2O,23500,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,3/5/2019,10000,NX2lew2O,28000,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,4/5/2019,10000,NX2lew2O,32500,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,5/7/2019,10000,NX2lew2O,37000,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,6/6/2019,10000,NX2lew2O,41500,more than downpayment,more than downpayment,0,4500
NX2lew2O,4500,7/8/2019,10000,NX2lew2O,46000,more than downpayment,more than downpayment,0,4500
NX2lew2O,9000,9/2/2019,10000,NX2lew2O,55000,more than downpayment,more than downpayment,0,9000
NX2lew2O,5000,1/6/2020,10000,NX2lew2O,60000,more than downpayment,more than downpayment,0,5000
NX2lew2O,2000,1/21/2020,10000,NX2lew2O,62000,more than downpayment,more than downpayment,0,2000
NX2lew2O,1000,2/3/2020,10000,NX2lew2O,63000,more than downpayment,more than downpayment,0,1000
NX2lew2O,500,2/6/2020,10000,NX2lew2O,63500,more than downpayment,more than downpayment,0,500
NXB3KFOF,9000,12/27/2019,8900,,9000,more than downpayment,,8900,100
NXB3KFOF,3900,2/6/2020,8900,NXB3KFOF,12900,more than downpayment,more than downpayment,0,3900
NXIEv9rC,10000,5/11/2019,10000,,10000,equal to downpayment,,10000,0
NXIhDLzf,9900,7/29/2019,9900,,9900,equal to downpayment,,9900,0
NXIhDLzf,3900,9/5/2019,9900,NXIhDLzf,13800,more than downpayment,equal to downpayment,0,3900
NXIhDLzf,3900,10/3/2019,9900,NXIhDLzf,17700,more than downpayment,more than downpayment,0,3900
NXIhDLzf,3900,11/4/2019,9900,NXIhDLzf,21600,more than downpayment,more than downpayment,0,3900
NXIhDLzf,3900,12/3/2019,9900,NXIhDLzf,25500,more than downpayment,more than downpayment,0,3900
NXIhDLzf,3900,1/4/2020,9900,NXIhDLzf,29400,more than downpayment,more than downpayment,0,3900
NXIhDLzf,3900,2/3/2020,9900,NXIhDLzf,33300,more than downpayment,more than downpayment,0,3900
NY57JZPY,5900,12/7/2019,9900,,5900,less than downpayment,,5900,0
nynYwmso,10000,9/19/2018,10000,,10000,equal to downpayment,,10000,0
nynYwmso,4500,10/24/2018,10000,nynYwmso,14500,more than downpayment,equal to downpayment,0,4500
nynYwmso,4500,11/26/2018,10000,nynYwmso,19000,more than downpayment,more than downpayment,0,4500
nynYwmso,4500,12/27/2018,10000,nynYwmso,23500,more than downpayment,more than downpayment,0,4500
nynYwmso,4500,2/6/2019,10000,nynYwmso,28000,more than downpayment,more than downpayment,0,4500
nynYwmso,4500,2/13/2019,10000,nynYwmso,32500,more than downpayment,more than downpayment,0,4500
nynYwmso,9000,4/28/2019,10000,nynYwmso,41500,more than downpayment,more than downpayment,0,9000
nynYwmso,4500,6/24/2019,10000,nynYwmso,46000,more than downpayment,more than downpayment,0,4500
nynYwmso,10000,9/5/2019,10000,nynYwmso,56000,more than downpayment,more than downpayment,0,10000
NYQ8YWZB,9900,11/12/2019,9900,,9900,equal to downpayment,,9900,0
NYQ8YWZB,3900,12/16/2019,9900,NYQ8YWZB,13800,more than downpayment,equal to downpayment,0,3900
NYQ8YWZB,4000,1/25/2020,9900,NYQ8YWZB,17800,more than downpayment,more than downpayment,0,4000
NYTQNIJL,2000,6/27/2019,1999,,2000,more than downpayment,,1999,1
NYTQNIJL,4000,7/25/2019,1999,NYTQNIJL,6000,more than downpayment,more than downpayment,0,4000
NYTQNIJL,4000,8/22/2019,1999,NYTQNIJL,10000,more than downpayment,more than downpayment,0,4000
NYTQNIJL,27981,9/25/2019,1999,NYTQNIJL,37981,more than downpayment,more than downpayment,0,27981
NZQF4RKZ,9900,12/31/2018,9900,,9900,equal to downpayment,,9900,0
NZQF4RKZ,13500,5/12/2019,9900,NZQF4RKZ,23400,more than downpayment,equal to downpayment,0,13500
NZQF4RKZ,9000,6/11/2019,9900,NZQF4RKZ,32400,more than downpayment,more than downpayment,0,9000
NZQF4RKZ,4500,7/31/2019,9900,NZQF4RKZ,36900,more than downpayment,more than downpayment,0,4500
NZQF4RKZ,9000,9/27/2019,9900,NZQF4RKZ,45900,more than downpayment,more than downpayment,0,9000
NZQF4RKZ,9000,11/26/2019,9900,NZQF4RKZ,54900,more than downpayment,more than downpayment,0,9000
NZQF4RKZ,9000,1/13/2020,9900,NZQF4RKZ,63900,more than downpayment,more than downpayment,0,9000
O1ED23P3,9900,1/13/2020,9900,,9900,equal to downpayment,,9900,0
O1ED23P3,260,2/5/2020,9900,O1ED23P3,10160,more than downpayment,equal to downpayment,0,260
O1GHEVHD,7900,10/7/2019,7900,,7900,equal to downpayment,,7900,0
O1GHEVHD,3100,1/7/2020,7900,O1GHEVHD,11000,more than downpayment,equal to downpayment,0,3100
O1WWNDNW,9900,2/7/2020,9900,,9900,equal to downpayment,,9900,0
O22OTGR7,9900,12/10/2019,9900,,9900,equal to downpayment,,9900,0
O22OTGR7,115600,1/24/2020,9900,O22OTGR7,125500,more than downpayment,equal to downpayment,0,115600
O24COCUD,9900,11/6/2019,9900,,9900,equal to downpayment,,9900,0
O24COCUD,500,1/24/2020,9900,O24COCUD,10400,more than downpayment,equal to downpayment,0,500
O24COCUD,500,1/30/2020,9900,O24COCUD,10900,more than downpayment,more than downpayment,0,500
O24COCUD,5000,2/6/2020,9900,O24COCUD,15900,more than downpayment,more than downpayment,0,5000
O37KFWBL,9900,8/14/2019,9900,,9900,equal to downpayment,,9900,0
O37KFWBL,3900,11/4/2019,9900,O37KFWBL,13800,more than downpayment,equal to downpayment,0,3900
O37KFWBL,3900,12/4/2019,9900,O37KFWBL,17700,more than downpayment,more than downpayment,0,3900
O37KFWBL,3900,1/4/2020,9900,O37KFWBL,21600,more than downpayment,more than downpayment,0,3900
O37KFWBL,3900,2/5/2020,9900,O37KFWBL,25500,more than downpayment,more than downpayment,0,3900
O3JX9LHP,9900,12/29/2019,9900,,9900,equal to downpayment,,9900,0
O5DXUN7Y,9900,10/4/2019,9900,,9900,equal to downpayment,,9900,0
O5DXUN7Y,2000,12/24/2019,9900,O5DXUN7Y,11900,more than downpayment,equal to downpayment,0,2000
O5DXUN7Y,2000,1/18/2020,9900,O5DXUN7Y,13900,more than downpayment,more than downpayment,0,2000
O5DXUN7Y,3900,1/21/2020,9900,O5DXUN7Y,17800,more than downpayment,more than downpayment,0,3900
O5OHEIJA,9900,11/6/2019,9900,,9900,equal to downpayment,,9900,0
O5OHEIJA,3900,1/4/2020,9900,O5OHEIJA,13800,more than downpayment,equal to downpayment,0,3900
O5OHEIJA,3900,1/25/2020,9900,O5OHEIJA,17700,more than downpayment,more than downpayment,0,3900
o6kL9Ggn,10000,1/29/2019,8900,,10000,more than downpayment,,8900,1100
o6kL9Ggn,8000,1/30/2019,8900,o6kL9Ggn,18000,more than downpayment,more than downpayment,0,8000
o6kL9Ggn,4000,2/16/2019,8900,o6kL9Ggn,22000,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,4000,3/4/2019,8900,o6kL9Ggn,26000,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,6000,3/15/2019,8900,o6kL9Ggn,32000,more than downpayment,more than downpayment,0,6000
o6kL9Ggn,4000,3/29/2019,8900,o6kL9Ggn,36000,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,12000,4/2/2019,8900,o6kL9Ggn,48000,more than downpayment,more than downpayment,0,12000
o6kL9Ggn,12000,4/18/2019,8900,o6kL9Ggn,60000,more than downpayment,more than downpayment,0,12000
o6kL9Ggn,3000,5/4/2019,8900,o6kL9Ggn,63000,more than downpayment,more than downpayment,0,3000
o6kL9Ggn,8000,6/2/2019,8900,o6kL9Ggn,71000,more than downpayment,more than downpayment,0,8000
o6kL9Ggn,4000,9/22/2019,8900,o6kL9Ggn,75000,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,3900,10/22/2019,8900,o6kL9Ggn,78900,more than downpayment,more than downpayment,0,3900
o6kL9Ggn,4000,11/22/2019,8900,o6kL9Ggn,82900,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,4000,12/24/2019,8900,o6kL9Ggn,86900,more than downpayment,more than downpayment,0,4000
o6kL9Ggn,4000,1/22/2020,8900,o6kL9Ggn,90900,more than downpayment,more than downpayment,0,4000
O6VXVPU5,2000,6/29/2019,1999,,2000,more than downpayment,,1999,1
O6VXVPU5,2000,8/1/2019,1999,O6VXVPU5,4000,more than downpayment,more than downpayment,0,2000
O6VXVPU5,2000,9/12/2019,1999,O6VXVPU5,6000,more than downpayment,more than downpayment,0,2000
O6VXVPU5,2000,10/23/2019,1999,O6VXVPU5,8000,more than downpayment,more than downpayment,0,2000
O6VXVPU5,2000,11/20/2019,1999,O6VXVPU5,10000,more than downpayment,more than downpayment,0,2000
O6VXVPU5,2000,12/19/2019,1999,O6VXVPU5,12000,more than downpayment,more than downpayment,0,2000
O6VXVPU5,2000,1/21/2020,1999,O6VXVPU5,14000,more than downpayment,more than downpayment,0,2000
O71djpge,10000,11/3/2018,10000,,10000,equal to downpayment,,10000,0
O71djpge,4500,12/30/2018,10000,O71djpge,14500,more than downpayment,equal to downpayment,0,4500
O71djpge,4500,1/25/2019,10000,O71djpge,19000,more than downpayment,more than downpayment,0,4500
O71djpge,4500,2/25/2019,10000,O71djpge,23500,more than downpayment,more than downpayment,0,4500
O71djpge,4500,3/28/2019,10000,O71djpge,28000,more than downpayment,more than downpayment,0,4500
O71djpge,4500,4/29/2019,10000,O71djpge,32500,more than downpayment,more than downpayment,0,4500
O71djpge,4500,5/28/2019,10000,O71djpge,37000,more than downpayment,more than downpayment,0,4500
O71djpge,4500,6/26/2019,10000,O71djpge,41500,more than downpayment,more than downpayment,0,4500
O71djpge,4500,7/29/2019,10000,O71djpge,46000,more than downpayment,more than downpayment,0,4500
O71djpge,4500,8/27/2019,10000,O71djpge,50500,more than downpayment,more than downpayment,0,4500
O71djpge,4500,10/7/2019,10000,O71djpge,55000,more than downpayment,more than downpayment,0,4500
O71djpge,4500,11/29/2019,10000,O71djpge,59500,more than downpayment,more than downpayment,0,4500
O71djpge,1500,12/20/2019,10000,O71djpge,61000,more than downpayment,more than downpayment,0,1500
O71djpge,3000,1/14/2020,10000,O71djpge,64000,more than downpayment,more than downpayment,0,3000
O7EUCNLK,10000,7/12/2019,8900,,10000,more than downpayment,,8900,1100
O7EUCNLK,4000,8/12/2019,8900,O7EUCNLK,14000,more than downpayment,more than downpayment,0,4000
O7EUCNLK,4000,9/30/2019,8900,O7EUCNLK,18000,more than downpayment,more than downpayment,0,4000
O7EUCNLK,7980,11/18/2019,8900,O7EUCNLK,25980,more than downpayment,more than downpayment,0,7980
O7EUCNLK,3900,12/23/2019,8900,O7EUCNLK,29880,more than downpayment,more than downpayment,0,3900
O7EUCNLK,7998,1/27/2020,8900,O7EUCNLK,37878,more than downpayment,more than downpayment,0,7998
o7YXtfqD,8900,4/8/2019,8900,,8900,equal to downpayment,,8900,0
o7YXtfqD,4000,5/11/2019,8900,o7YXtfqD,12900,more than downpayment,equal to downpayment,0,4000
o7YXtfqD,3900,5/30/2019,8900,o7YXtfqD,16800,more than downpayment,more than downpayment,0,3900
o7YXtfqD,300,7/22/2019,8900,o7YXtfqD,17100,more than downpayment,more than downpayment,0,300
o7YXtfqD,4000,7/30/2019,8900,o7YXtfqD,21100,more than downpayment,more than downpayment,0,4000
o7YXtfqD,1900,8/28/2019,8900,o7YXtfqD,23000,more than downpayment,more than downpayment,0,1900
o7YXtfqD,2000,9/3/2019,8900,o7YXtfqD,25000,more than downpayment,more than downpayment,0,2000
o7YXtfqD,5000,10/3/2019,8900,o7YXtfqD,30000,more than downpayment,more than downpayment,0,5000
o7YXtfqD,2300,10/31/2019,8900,o7YXtfqD,32300,more than downpayment,more than downpayment,0,2300
o7YXtfqD,3900,12/17/2019,8900,o7YXtfqD,36200,more than downpayment,more than downpayment,0,3900
o7YXtfqD,3900,1/15/2020,8900,o7YXtfqD,40100,more than downpayment,more than downpayment,0,3900
o7YXtfqD,1000,1/31/2020,8900,o7YXtfqD,41100,more than downpayment,more than downpayment,0,1000
o7YXtfqD,1000,2/5/2020,8900,o7YXtfqD,42100,more than downpayment,more than downpayment,0,1000
O8NAMXSJ,8900,11/16/2019,8900,,8900,equal to downpayment,,8900,0
O8NAMXSJ,3900,12/26/2019,8900,O8NAMXSJ,12800,more than downpayment,equal to downpayment,0,3900
O8pAp9kE,9900,6/8/2019,9900,,9900,equal to downpayment,,9900,0
O8pAp9kE,4000,7/22/2019,9900,O8pAp9kE,13900,more than downpayment,equal to downpayment,0,4000
O8pAp9kE,4000,8/23/2019,9900,O8pAp9kE,17900,more than downpayment,more than downpayment,0,4000
O8pAp9kE,4000,9/24/2019,9900,O8pAp9kE,21900,more than downpayment,more than downpayment,0,4000
O8pAp9kE,4000,10/22/2019,9900,O8pAp9kE,25900,more than downpayment,more than downpayment,0,4000
O8pAp9kE,2700,11/23/2019,9900,O8pAp9kE,28600,more than downpayment,more than downpayment,0,2700
O8pAp9kE,1300,11/25/2019,9900,O8pAp9kE,29900,more than downpayment,more than downpayment,0,1300
O8pAp9kE,2000,12/26/2019,9900,O8pAp9kE,31900,more than downpayment,more than downpayment,0,2000
O8pAp9kE,1000,12/28/2019,9900,O8pAp9kE,32900,more than downpayment,more than downpayment,0,1000
O8pAp9kE,1000,12/30/2019,9900,O8pAp9kE,33900,more than downpayment,more than downpayment,0,1000
O8pAp9kE,2330,1/26/2020,9900,O8pAp9kE,36230,more than downpayment,more than downpayment,0,2330
O8pAp9kE,150,1/27/2020,9900,O8pAp9kE,36380,more than downpayment,more than downpayment,0,150
O8pAp9kE,1500,1/28/2020,9900,O8pAp9kE,37880,more than downpayment,more than downpayment,0,1500
O8pAp9kE,500,2/9/2020,9900,O8pAp9kE,38380,more than downpayment,more than downpayment,0,500
